rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
44,"No, I'm alright guys. No need to stop and help me. I'm good thanks.",1.5454545454545454,0.2073046227452978,11,6,4,1
45,I can peer deeply into the soles of men,1.5454545454545454,0.2472994637951898,11,7,2,2
46,"Mostly clouds,sometimes London,sometimes France.",1.5454545454545454,0.2073046227452978,11,6,4,1
47,"Sure, act like I'm not here.",1.5,0.1666666666666666,10,5,5,0
48,My friends call me Trip.,1.5,0.2236067977499789,10,6,3,1
49,"I, like you, was once in a hurry.",1.5,0.1666666666666666,10,5,5,0
50,Don't women wear dresses anymore?,1.5,0.2236067977499789,10,6,3,1
51,Carpet Diem,1.5,0.2236067977499789,10,6,3,1
52,That cloud looks just like me getting fired this morning.,1.5,0.2236067977499789,10,6,3,1
53,'You really should trim those nose hairs.',1.5,0.2236067977499789,10,6,3,1
54,I always take a nap at exactly 3 p. m.,1.5,0.2236067977499789,10,6,3,1
55,Excuse YOU. Excuse YOU. Excuse YOU...,1.4545454545454546,0.2073046227452978,11,7,3,1
56,The Forensic Unit is bringing chalk.,1.4545454545454546,0.2073046227452978,11,7,3,1
57,Am I in the wrong cartoon?,1.4545454545454546,0.2472994637951898,11,8,1,2
58,I love the feel of concrete in springtime,1.4545454545454546,0.2472994637951898,11,8,1,2
59,"Seriously, tread on me.",1.4545454545454546,0.1574591643244433,11,6,5,0
60,"My doctor said I need to get in 10,000 steps a day.",1.4545454545454546,0.2073046227452978,11,7,3,1
61,"Finally, a space in Manhattan I can afford.",1.4545454545454546,0.2073046227452978,11,7,3,1
62,My sleep number is 46th and Seventh.,1.4545454545454546,0.2073046227452978,11,7,3,1
63,I use to be a stand up guy.,1.4545454545454546,0.2073046227452978,11,7,3,1
64,I feel like people are walking all over me,1.4545454545454546,0.2472994637951898,11,8,1,2
65,Oh boy! Here comes a skirt!,1.4545454545454546,0.2073046227452978,11,7,3,1
66,"Well what do you know, there really is a glass ceiling",1.4545454545454546,0.2472994637951898,11,8,1,2
67,A little to the left,1.4545454545454546,0.2073046227452978,11,7,3,1
68,You're all so pedestrian.,1.4545454545454546,0.1574591643244433,11,6,5,0
69,"Because I hit my 10,000 steps goal for today, THAT'S why.",1.4545454545454546,0.2472994637951898,11,8,1,2
70,My hotel doesn't allow early check-in.,1.4545454545454546,0.2472994637951898,11,8,1,2
71,I just don't feel like a real Republican if I'm not doing my part to obstruct progress.,1.4545454545454546,0.2472994637951898,11,8,1,2
72,Have a blessed day.,1.4545454545454546,0.2472994637951898,11,8,1,2
73,Walk around. I'm occupying Wall Street.,1.4545454545454546,0.2073046227452978,11,7,3,1
74,"And then I said ""I bet I CAN!'",1.4545454545454546,0.2073046227452978,11,7,3,1
75,Careful there. Careful. New tie.,1.4545454545454546,0.2073046227452978,11,7,3,1
76,I'm laying here! I'M LAYING HERE!,1.4545454545454546,0.2073046227452978,11,7,3,1
77,The sign said 'No Standing'.,1.4545454545454546,0.1574591643244433,11,6,5,0
78,That cloud also looks like Vicodin.,1.4545454545454546,0.1574591643244433,11,6,5,0
79,"There's no chalk outline, so I'm cautiously optimistic.",1.4545454545454546,0.2073046227452978,11,7,3,1
80,Hi. I'm Jeb Bush and I'd like your vote.,1.4545454545454546,0.2073046227452978,11,7,3,1
81,The police chalk outlines are getting more and more detailed,1.4545454545454546,0.2472994637951898,11,8,1,2
82,"This whole ""counting sheep"" thing is not working.",1.4545454545454546,0.2073046227452978,11,7,3,1
83,Does this suit make me look flat?,1.4545454545454546,0.2073046227452978,11,7,3,1
84,I'm building my immunity for the meeting with corporate this week.,1.4545454545454546,0.2472994637951898,11,8,1,2
85,Larry's always underfoot.,1.4545454545454546,0.2073046227452978,11,7,3,1
86,Four more years. Four more years.,1.4545454545454546,0.2073046227452978,11,7,3,1
87,I'm drone watching.,1.4545454545454546,0.1574591643244433,11,6,5,0
88,Look at it from my perspective.,1.4545454545454546,0.2073046227452978,11,7,3,1
89,"Well, as it turns out, I AM going to take this lying down.",1.4545454545454546,0.2472994637951898,11,8,1,2
90,"Call me crazy, but I love that Empire State Building.",1.4545454545454546,0.2472994637951898,11,8,1,2
91,'I'm thinking about changing therapists.',1.4545454545454546,0.2073046227452978,11,7,3,1
92,I'd like to talk to you about increasing your personal liability insurance.,1.4444444444444444,0.2939723678960656,9,7,0,2
93,Living in the moment,1.4444444444444444,0.2939723678960656,9,7,0,2
94,"I'm not moving until she comes down and says ""yes""!",1.4444444444444444,0.1756820922315766,9,5,4,0
95,Just consider me as one of life's little speed bumps.,1.4444444444444444,0.2421610524189263,9,6,2,1
96,It's what they call a staycation.,1.4444444444444444,0.2421610524189263,9,6,2,1
97,"You're right, it is Matt.",1.4444444444444444,0.2421610524189263,9,6,2,1
98,DESCENT: The people you met on your way up.,1.4444444444444444,0.2939723678960656,9,7,0,2
99,"It's an entirely new angle I like to call, ""giving up.""",1.4,0.2211083193570266,10,7,2,1
100,I decided to go on the grid.,1.4,0.2211083193570266,10,7,2,1
101,"Life's a beach, huh.",1.4,0.2211083193570266,10,7,2,1
102,That cloud looks like a guy who just got fired.,1.4,0.1632993161855451,10,6,4,0
103,This is where the sidewalk ends for me.,1.4,0.1632993161855451,10,6,4,0
104,I reverse engineered my Fitbit.,1.4,0.1632993161855451,10,6,4,0
105,I'm not gonna just trust the government to watch for asteroids.,1.4,0.1632993161855451,10,6,4,0
106,"It's rent-controlled, plus it gets great light.",1.4,0.2211083193570266,10,7,2,1
107,"Ironically, my name is Matt.",1.4,0.1632993161855451,10,6,4,0
108,Now I know why the room rate was so cheap.,1.4,0.1632993161855451,10,6,4,0
109,Google maps said this was my therapist's office.,1.4,0.2211083193570266,10,7,2,1
110,At last I have overcome my agoraphobia.,1.4,0.2211083193570266,10,7,2,1
111,"ninety-five, ninety-six...I'll never fall asleep",1.4,0.1632993161855451,10,6,4,0
112,"Sometimes, I feel as though people treat me like a doormat.",1.4,0.2211083193570266,10,7,2,1
113,"The low road is easier, but the risk is greater.",1.4,0.2211083193570266,10,7,2,1
114,Sundays on the sidewalk with George.,1.4,0.2211083193570266,10,7,2,1
115,My chiropractor is on vacation.,1.4,0.2211083193570266,10,7,2,1
116,Welcome.,1.4,0.2211083193570266,10,7,2,1
117,And here I thought the landing would be hell.,1.4,0.1632993161855451,10,6,4,0
118,Last time I demand an office with a view.,1.4,0.2211083193570266,10,7,2,1
119,Just another day with my ass on the line.,1.4,0.2211083193570266,10,7,2,1
120,"Hey friend, can you spare a cell phone?",1.4,0.2211083193570266,10,7,2,1
121,"83, 84, 85 people not asking if I'm OK, 86 . . .",1.4,0.2666666666666666,10,8,0,2
122,"""Watch your step, Don't tread on me, Easy does it, Jack be nimble, Sky's the limit, Over the top, Take it easy, Tread lightly, etc., thanks!",1.4,0.2666666666666666,10,8,0,2
123,Sometimes you just have to stop and smell the concrete.,1.4,0.2211083193570266,10,7,2,1
124,"If I even save one mother's back, it's worth it.",1.4,0.2211083193570266,10,7,2,1
125,My boss said I wouldn't amount to a speed bump.,1.4,0.2666666666666666,10,8,0,2
126,It's called sole searching!,1.4,0.1632993161855451,10,6,4,0
127,Mom named me Matt and it just kinda' stuck.,1.4,0.2211083193570266,10,7,2,1
128,"Look at me, accomplishing nothing and obstructing everybody! I'm running for Congress as a Republican and I'd appreciate your vote.",1.4,0.2211083193570266,10,7,2,1
129,I'm gonna take this lying down!,1.4,0.2211083193570266,10,7,2,1
130,I'm doing a study on the indifference of man. So far you're all doing great!,1.3636363636363635,0.1521200048243774,11,7,4,0
131,"My yoga teacher says to stop every morning, no matter what I'm doing, for 30 minutes of mindfulness and meditation.",1.3636363636363635,0.1521200048243774,11,7,4,0
132,My therapist told me that it was time to start putting myself out there.,1.3636363636363635,0.2032789070454354,11,8,2,1
133,Caution -- speed bump.,1.3636363636363635,0.2032789070454354,11,8,2,1
134,"I, too, was an upstanding citizen. But I'm happier now.",1.3636363636363635,0.2032789070454354,11,8,2,1
135,So this is what it feels like to be the Constitution of the United States. . . .,1.3636363636363635,0.2032789070454354,11,8,2,1
136,I guess the world's not ready for a lie-down comedian.,1.3636363636363635,0.2032789070454354,11,8,2,1
137,It was happening figuratively anyways,1.3636363636363635,0.2032789070454354,11,8,2,1
138,This isn't as relaxing as I had imagined.,1.3636363636363635,0.1521200048243774,11,7,4,0
139,"Keep moving, folks. Nothing to see here.",1.3636363636363635,0.1521200048243774,11,7,4,0
140,Why go all the way to the office when people can walk all over me right here.,1.3636363636363635,0.2032789070454354,11,8,2,1
141,"Man, this is absolutely the last ""Man on the Street"" assignment I'm letting the station send me on",1.3636363636363635,0.2032789070454354,11,8,2,1
142,I think of myself as more of a welcome matt.,1.3636363636363635,0.2032789070454354,11,8,2,1
143,"Hey, they were right. You're the same people I met on the way up.",1.3636363636363635,0.1521200048243774,11,7,4,0
144,"As I was saying, it's all a matter of perspective.",1.3636363636363635,0.1521200048243774,11,7,4,0
145,"Slow down, ya move too fast. Gotta make the morning last.",1.3636363636363635,0.2032789070454354,11,8,2,1
146,The city that never lets you sleep.,1.3636363636363635,0.2032789070454354,11,8,2,1
147,"I love both hop and scotch, just not together.",1.3636363636363635,0.2032789070454354,11,8,2,1
148,Laying down on the job has a literal meaning to Carl.,1.3636363636363635,0.2032789070454354,11,8,2,1
149,"Dress for the job you want, not the job you have.",1.3636363636363635,0.2032789070454354,11,8,2,1
150,I really DON’T know clouds at all.,1.3636363636363635,0.1521200048243774,11,7,4,0
151,"Oh, if I could only be a fly on the wall!",1.3636363636363635,0.2439346884545225,11,9,0,2
152,I always take a nap at two..Deal with it.,1.3636363636363635,0.1521200048243774,11,7,4,0
153,My sleep number is a sidewalk.,1.3636363636363635,0.2439346884545225,11,9,0,2
154,"I only had eleven vacation minutes left, why?",1.3636363636363635,0.2439346884545225,11,9,0,2
155,I hate rush hour traffic.,1.3636363636363635,0.1521200048243774,11,7,4,0
156,"I should not have said,"" I won't take this lying down.""",1.3636363636363635,0.2032789070454354,11,8,2,1
157,Calm down! I'm a senator!,1.3636363636363635,0.2032789070454354,11,8,2,1
158,I feel like I'm at a crossroads!,1.3636363636363635,0.2032789070454354,11,8,2,1
159,You don't half to jump; I'm two dimensional.,1.3636363636363635,0.2439346884545225,11,9,0,2
160,"It's fairly relaxing, expect for the occasional kilt-wearer.",1.3636363636363635,0.2032789070454354,11,8,2,1
161,I wanted to find out what it feels like to be an obstructionist Congress.,1.3636363636363635,0.2439346884545225,11,9,0,2
162,And that one looks like a guy who's about to step on me,1.3636363636363635,0.2032789070454354,11,8,2,1
163,You ever get the feeling that you're invisible?,1.3636363636363635,0.2032789070454354,11,8,2,1
164,"My therapist was right, people do walk all over me.",1.3636363636363635,0.1521200048243774,11,7,4,0
165,You have it all wrong. I'm Matt . . .with two Ts.,1.3636363636363635,0.2439346884545225,11,9,0,2
166,Lately I've been feeling that life is so pedestrian.,1.3636363636363635,0.2032789070454354,11,8,2,1
167,I find it less painful than occupying the street.,1.3636363636363635,0.2032789070454354,11,8,2,1
168,I may have misinterpreted one of the twelve steps.,1.3636363636363635,0.2032789070454354,11,8,2,1
169,And that cloud looks like a bunny!,1.3636363636363635,0.1521200048243774,11,7,4,0
170,Does anyone else see the gravity waves?,1.3636363636363635,0.2439346884545225,11,9,0,2
171,"Yes, as a matter of fact, I do own this sidewalk.",1.3636363636363635,0.1521200048243774,11,7,4,0
172,Note to self: The assertiveness sessions aren't working.,1.3636363636363635,0.2439346884545225,11,9,0,2
173,I'm starting from the ground up!,1.3636363636363635,0.2032789070454354,11,8,2,1
174,this looked a lot more private when i booked it,1.3636363636363635,0.2032789070454354,11,8,2,1
175,New York City CPR,1.3636363636363635,0.2032789070454354,11,8,2,1
176,Just checking the cloud for my messages,1.3636363636363635,0.2032789070454354,11,8,2,1
177,"As I suspected, it's no different than the office.",1.3636363636363635,0.1521200048243774,11,7,4,0
178,I've fallen and I've chosen not to get up.,1.3636363636363635,0.1521200048243774,11,7,4,0
179,I work from the ground up.,1.3636363636363635,0.1521200048243774,11,7,4,0
180,"Go ahead, my wife does it all the time.",1.3636363636363635,0.2439346884545225,11,9,0,2
181,who said the city never sleeps?,1.3636363636363635,0.2032789070454354,11,8,2,1
182,I must become the sidewalk to master the sidewalk.,1.3636363636363635,0.2439346884545225,11,9,0,2
183,The Airbnb posting did promise a lot of natural light.,1.3636363636363635,0.1521200048243774,11,7,4,0
184,"Ahhhh, back to my old stomping ground.",1.3636363636363635,0.2032789070454354,11,8,2,1
185,"Blue skies, nothing but blue skies do I see, and some gum.",1.3636363636363635,0.2032789070454354,11,8,2,1
186,And now for the rest of the story.,1.3636363636363635,0.2032789070454354,11,8,2,1
187,I'm out here saving soles.,1.3636363636363635,0.2032789070454354,11,8,2,1
188,I guess I will take it lying down,1.3636363636363635,0.2032789070454354,11,8,2,1
189,I lost my day planner.,1.3636363636363635,0.2032789070454354,11,8,2,1
190,"So, this is what rock bottom feels like.",1.3636363636363635,0.2032789070454354,11,8,2,1
191,It's bad luck to step on a crackpot.,1.3636363636363635,0.2032789070454354,11,8,2,1
192,I'm protesting hoverboards.,1.3636363636363635,0.2032789070454354,11,8,2,1
193,Do you ever have one of those days where it seems as if people are just walking all over you?,1.3636363636363635,0.1521200048243774,11,7,4,0
194,"Sometimes I get the feeling that the notion that we are all one, born of stardust in exploding stars billions of years ago, is just lost on people.",1.3636363636363635,0.2032789070454354,11,8,2,1
195,Here I laid to rest.,1.3636363636363635,0.2439346884545225,11,9,0,2
196,I'm getting a dead birds eye view.,1.3636363636363635,0.2439346884545225,11,9,0,2
197,That one looks like a bunny!,1.3636363636363635,0.2032789070454354,11,8,2,1
198,"So, I said, 'Literally? Literally? I'll show you literally, Marge.'",1.3636363636363635,0.2032789070454354,11,8,2,1
199,"If I did this in Manhattan, I'd probably be dead by now.",1.3636363636363635,0.2032789070454354,11,8,2,1
200,Excuse my white privilege.,1.3636363636363635,0.2032789070454354,11,8,2,1
201,"[singing] ""Do you see what I see?""",1.3636363636363635,0.2032789070454354,11,8,2,1
202,It's a requirement for a degree in sales.,1.3636363636363635,0.1521200048243774,11,7,4,0
203,I've never been so in touch with the sole of humanity!,1.3636363636363635,0.2032789070454354,11,8,2,1
204,I try to find a little me time every day,1.3636363636363635,0.2032789070454354,11,8,2,1
205,Agreeing to work my way from the ground up sounded more respectable in the interview.,1.3636363636363635,0.1521200048243774,11,7,4,0
206,"Next time I jump, I'll use a higher floor.",1.3636363636363635,0.2032789070454354,11,8,2,1
207,"Hey, that one looks like a whale! No, wait--a sheep!",1.3636363636363635,0.2439346884545225,11,9,0,2
208,"Sometimes I just ask myself, what would Escher do?",1.3636363636363635,0.2032789070454354,11,8,2,1
209,It's a masterpiece of non-performance art.,1.3636363636363635,0.2032789070454354,11,8,2,1
210,At least it's not raining.,1.3636363636363635,0.2032789070454354,11,8,2,1
211,"Aahhh, gravity. Why deny it?",1.3636363636363635,0.1521200048243774,11,7,4,0
212,"1001, 1002, 1003...",1.3636363636363635,0.1521200048243774,11,7,4,0
213,"Well, at least I'm in the New Yorker.",1.3636363636363635,0.2032789070454354,11,8,2,1
214,Sometimes I feel like everybody just walks all over me.,1.3636363636363635,0.2032789070454354,11,8,2,1
215,This is not what I imagined when they said I'd be working under people.,1.3636363636363635,0.1521200048243774,11,7,4,0
216,Can I interest anyone in a slightly used hoverboard?,1.3636363636363635,0.2439346884545225,11,9,0,2
217,John found being the bump in the road uniquely satisfying.,1.3636363636363635,0.1521200048243774,11,7,4,0
218,Worst Airbnb ever.,1.3636363636363635,0.1521200048243774,11,7,4,0
219,It's a new lawsuit strategy.,1.3636363636363635,0.1521200048243774,11,7,4,0
220,"Brother, can you spare a pillow?",1.3636363636363635,0.2032789070454354,11,8,2,1
221,That's weird. That cloud looks like my mother.,1.3636363636363635,0.1521200048243774,11,7,4,0
222,I wish Donald would stop shooting people on Fifth Avenune,1.3636363636363635,0.2032789070454354,11,8,2,1
223,I'm getting a new perspective on life.,1.3636363636363635,0.2032789070454354,11,8,2,1
224,I love retirement.,1.3636363636363635,0.2032789070454354,11,8,2,1
225,I thought this was the trust exercise.,1.3636363636363635,0.2032789070454354,11,8,2,1
226,It's the opposite of CrossFit.,1.3636363636363635,0.2032789070454354,11,8,2,1
227,"Sometimes, at night, you can see the Big Dipper.",1.3636363636363635,0.2032789070454354,11,8,2,1
228,At least it's not fashion week!,1.3636363636363635,0.2439346884545225,11,9,0,2
229,It's not the city that never naps.,1.3636363636363635,0.2032789070454354,11,8,2,1
230,So this is what the 99% feels like.,1.3636363636363635,0.2439346884545225,11,9,0,2
231,I'm feeling a little under the leather.,1.3636363636363635,0.2032789070454354,11,8,2,1
232,My travel allowance doesn't cover lodging.,1.3636363636363635,0.1521200048243774,11,7,4,0
233,Sometimes you've got to just stop and smell the toes.,1.3636363636363635,0.2032789070454354,11,8,2,1
234,I have been doing some sole searching recently.,1.3636363636363635,0.1521200048243774,11,7,4,0
235,Did you know your insurance may not cover tripping over me?,1.3636363636363635,0.2032789070454354,11,8,2,1
236,All dressed up and nowhere to go.,1.3636363636363635,0.2032789070454354,11,8,2,1
237,And the staycation continues...,1.3636363636363635,0.2032789070454354,11,8,2,1
238,"No, I'm with CSI. We ran out of chalk.",1.3636363636363635,0.2032789070454354,11,8,2,1
239,We didn't literally mean that you can meditate anywhere.,1.3636363636363635,0.2032789070454354,11,8,2,1
240,"Said ""hey, baby, take a walk on the wild side.""",1.3333333333333333,0.2357022603955158,9,7,1,1
241,"Wouldn’t recognize performance art if you tripped over it, would you?",1.3333333333333333,0.1666666666666666,9,6,3,0
242,Bansky and his lawyer had a disagreement...,1.3333333333333333,0.2357022603955158,9,7,1,1
243,"i'm not in your way, am i?",1.3333333333333333,0.2357022603955158,9,7,1,1
244,"They said I would fall flat on my face. Man, were they wrong.",1.3333333333333333,0.2357022603955158,9,7,1,1
245,I am literally the word on the street.,1.3333333333333333,0.2357022603955158,9,7,1,1
246,"That settles it! Next time, no AirBnB!",1.3333333333333333,0.1666666666666666,9,6,3,0
247,"The Airbnb listing said ""open space and down to earth"".",1.3333333333333333,0.2357022603955158,9,7,1,1
248,It's supposed to be good for your back.,1.3,0.1527525231651947,10,7,3,0
249,My selfie stick has gone to new heights.,1.3,0.1527525231651947,10,7,3,0
250,The boss asked me to do some blue-sky thinking.,1.3,0.213437474581095,10,8,1,1
251,My therapist said I should try just lying back and watching the crowds go by.,1.3,0.213437474581095,10,8,1,1
252,It was then that Matt realized his calling.,1.3,0.213437474581095,10,8,1,1
253,"Sir, your nostrils are breathtaking.",1.3,0.213437474581095,10,8,1,1
254,"If you can meditate here, you can meditate anywhere.",1.3,0.1527525231651947,10,7,3,0
255,Can I get some acknowledgement here?,1.3,0.1527525231651947,10,7,3,0
256,Thanks for coming. I'll be here all week.,1.3,0.213437474581095,10,8,1,1
257,It's cheaper and more spacious than my Manhattan studio.,1.3,0.1527525231651947,10,7,3,0
258,Less hassle than going to the beach!,1.3,0.1527525231651947,10,7,3,0
259,Sometimes you have to stop and smell the urine-stained sidewalks.,1.3,0.1527525231651947,10,7,3,0
260,"People walk all over me, but I just keep looking up!",1.3,0.213437474581095,10,8,1,1
261,"Hay, you're blocking my sun!",1.3,0.1527525231651947,10,7,3,0
262,My wife always says that I let people walk all over me.,1.3,0.1527525231651947,10,7,3,0
263,I'm my own boss.,1.3,0.1527525231651947,10,7,3,0
264,This campaign is not dead.,1.3,0.1527525231651947,10,7,3,0
265,Ooh ... And there's an angry bunny!,1.3,0.213437474581095,10,8,1,1
266,"I don""t mind letting people walk all over me, but it upsets my psychiatrist.",1.3,0.1527525231651947,10,7,3,0
267,Have a nice rat race.,1.3,0.1527525231651947,10,7,3,0
268,"The Apprentice, Episode One: Let the humiliation begin!",1.3,0.1527525231651947,10,7,3,0
269,This is actually a promotion from my earlier position.,1.3,0.1527525231651947,10,7,3,0
270,Welcome to my staycation.,1.3,0.213437474581095,10,8,1,1
271,Watch it! That's a new tie.,1.3,0.213437474581095,10,8,1,1
272,"And then I stopped and thought, well, why SHOULDN'T I take this lying down?",1.3,0.213437474581095,10,8,1,1
273,I'm having second thoughts about this staycation.,1.3,0.1527525231651947,10,7,3,0
274,My conclusion is that vertical is overrated.,1.3,0.1527525231651947,10,7,3,0
275,"That's okay, I'm used to people walking all over me.",1.3,0.1527525231651947,10,7,3,0
276,I'm just your average man on the street.,1.3,0.1527525231651947,10,7,3,0
277,This is a breeze compared to my last employer's orientation program.,1.3,0.213437474581095,10,8,1,1
278,"So this morning, fifty steps from my office, I thought, ‘Enough is enough.’",1.3,0.213437474581095,10,8,1,1
279,Sometimes you've just got to slow down.,1.3,0.213437474581095,10,8,1,1
280,The guy at the mattress store said this one’s the firmest.,1.3,0.213437474581095,10,8,1,1
281,Ommmmmmmm.,1.3,0.213437474581095,10,8,1,1
282,Hey! I'm layin' here!,1.3,0.1527525231651947,10,7,3,0
283,Outta my Tao!,1.3,0.213437474581095,10,8,1,1
284,I AM going to take this lying down!,1.3,0.1527525231651947,10,7,3,0
285,Look I see a rainbow.,1.3,0.1527525231651947,10,7,3,0
286,Bravo! You're all passing The Apathy Test with flying colors--except for the dog. He looked back in concern.,1.3,0.1527525231651947,10,7,3,0
287,"I've looked at clouds from both sides now, from up and down, and still somehow . . .",1.3,0.213437474581095,10,8,1,1
288,I've fallen and I don't care.,1.3,0.213437474581095,10,8,1,1
289,"Pays not so good, but I get to meet a lot of people.",1.3,0.1527525231651947,10,7,3,0
290,Power naps are so important to your day!,1.3,0.1527525231651947,10,7,3,0
291,How 'bout you get outta my way?!,1.3,0.213437474581095,10,8,1,1
292,"Compared to my office,this is quiet time!",1.3,0.1527525231651947,10,7,3,0
293,"In the city that never sleeps, stargazing is tricky",1.3,0.213437474581095,10,8,1,1
294,...and that pedestrian also looks like an angry duck...,1.3,0.213437474581095,10,8,1,1
295,Welcome... welcome... welcome... welcome... welcome...,1.3,0.213437474581095,10,8,1,1
296,"If I can make it lying down here, I can make it lying down anywhere.",1.3,0.1527525231651947,10,7,3,0
297,Kindly keep your foot off my light heart.,1.3,0.213437474581095,10,8,1,1
298,I think they gave me decaf.,1.3,0.213437474581095,10,8,1,1
299,"Ok, now just a little more to the right",1.3,0.213437474581095,10,8,1,1
300,I've decided to fulfill my life long dream of just not caring.,1.3,0.1527525231651947,10,7,3,0
301,"I forgive you, I forgive you, I forgive you...",1.3,0.1527525231651947,10,7,3,0
302,"Only 28 more to reach my 10,000 step quota for today.",1.3,0.213437474581095,10,8,1,1
303,I'm a television writer. I'm used to feeling useless and underfoot.,1.3,0.1527525231651947,10,7,3,0
304,This isn't even my rock bottom.,1.3,0.213437474581095,10,8,1,1
305,"Jack be nimble, Jack be quick , Jack jump over the Wall Street dick.",1.3,0.213437474581095,10,8,1,1
306,All this development is new since I was a kid.,1.3,0.1527525231651947,10,7,3,0
307,Did you ever look at the sky? I mean really look at it?,1.3,0.213437474581095,10,8,1,1
308,"This is my ""me"" time.",1.3,0.1527525231651947,10,7,3,0
309,Occupy Wall Side Street,1.3,0.213437474581095,10,8,1,1
310,"Yes, I've decided to take this lying down.",1.3,0.1527525231651947,10,7,3,0
311,In my job you meet people from all walks of life.,1.3,0.213437474581095,10,8,1,1
312,I've always been a bit of a crack addict.,1.3,0.213437474581095,10,8,1,1
313,I changed my mind. I AM going to take things lying down.,1.3,0.213437474581095,10,8,1,1
314,"A few more minutes and I'll have my 5,000 steps for the day.",1.3,0.1527525231651947,10,7,3,0
315,Performance art is here to stay.,1.3,0.1527525231651947,10,7,3,0
316,My life has become so pedestrian.,1.3,0.1527525231651947,10,7,3,0
317,"Yeah, yeah, I stepped on a crack",1.3,0.213437474581095,10,8,1,1
318,What's the point? They'll never choose my caption.,1.3,0.213437474581095,10,8,1,1
