rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
182,"I'm not sure that telling the judge to ""go to hell"" is exactly our best defense.",2.0,0.408248290463863,4,1,2,1
183,"Remember, state your name as Mr. Reaper, not Grim Reaper.",2.0,0.408248290463863,4,1,2,1
184,They’re offering to reduce your time if you increase theirs.,2.0,0.408248290463863,4,1,2,1
185,"Well, it is an unusually large class action suit against you.",2.0,0.5773502691896257,3,1,1,1
186,I think your best shot is the Ingmar Bergman defense.,2.0,0.5773502691896257,4,2,0,2
187,"Yes, I believe that would be considered jury tampering.",2.0,0.5773502691896257,4,2,0,2
188,You let your ex-wife pick out your clothes for court?,2.0,0.5773502691896257,4,2,0,2
189,"We need to do better than ""it's my job.""",2.0,0.408248290463863,4,1,2,1
190,Maybe we should just ask for life.,2.0,0.408248290463863,4,1,2,1
191,"Ummm…that's not exactly what ""habeas corpus"" means here.",2.0,0.408248290463863,4,1,2,1
192,"On the bright side, the penalty is named in your honor.",2.0,0.5773502691896257,4,2,0,2
193,Take the plea and we'll have you out in half an eternity.,2.0,0.408248290463863,4,1,2,1
194,This case is dead on arrival.,2.0,0.408248290463863,4,1,2,1
195,"So, what happened to your last attorney?",2.0,0.408248290463863,4,1,2,1
196,"No, despite what you may think, a hung jury does not mean you can go back to work.",2.0,0.5773502691896257,4,2,0,2
197,Juror 3 won't be back after lunch?,2.0,0.5773502691896257,4,2,0,2
198,The only way you will get the jury to like you is if you take out Shkreli.,2.0,0.408248290463863,4,1,2,1
199,"I know it's ironic, but they're giving you life.",2.0,0.408248290463863,4,1,2,1
200,"Business casual works for most clients, but in your case it might not have been such a good idea.",2.0,0.408248290463863,4,1,2,1
201,Don't worry - nobody cheats Death.,2.0,0.408248290463863,4,1,2,1
202,Good news. They're willing to take Death off the table.,2.0,0.5773502691896257,4,2,0,2
203,"""It was his time,"" is not technically an affirmative defense.",2.0,0.408248290463863,4,1,2,1
204,Looks like they've got you dead to rights.,2.0,0.5773502691896257,3,1,1,1
205,Bad news! The state has just abolished the death penalty.,2.0,0.408248290463863,4,1,2,1
206,"The judge will let you off if you ""visit"" his wife tonight.",2.0,0.408248290463863,4,1,2,1
207,Your arguments in opposition to physician-assisted suicide appear self-serving.,2.0,0.408248290463863,4,1,2,1
208,That's not what Jury nullification means.,2.0,0.5773502691896257,4,2,0,2
209,They're blaming you for the hung jury too.,2.0,0.5773502691896257,4,2,0,2
210,They are going to ask for the you penalty,2.0,0.408248290463863,4,1,2,1
211,"Please stop saying ""goody!"" whenever they mention the death penalty.",2.0,0.408248290463863,4,1,2,1
212,I'm going to win this case if it's the last thing I do.,2.0,0.2886751345948128,4,0,4,0
213,Try not to touch anyone else on the way to the stand.,2.0,0.408248290463863,4,1,2,1
214,Best case we get a hung jury,2.0,0.5773502691896257,3,1,1,1
215,I would advise that you describe your relationship with the victim as strictly professional.,2.0,0.408248290463863,4,1,2,1
216,I don't think they believe this was your first offense.,2.0,0.5773502691896257,4,2,0,2
217,"The death penalty? OK, why not?",2.0,0.7071067811865476,2,0,2,0
218,"I'm sorry, but there's been a grave misunderstanding - a unanimous vote for death means you did NOT win.",2.0,0.5773502691896257,4,2,0,2
219,The good news is all one hundred and two billion sentences are to run concurrently,2.0,0.408248290463863,4,1,2,1
220,I'm going for taking the death penalty off the table. We've got a good chance with 'time served'.,2.0,0.5773502691896257,3,1,1,1
221,Perhaps 'The devil made me do it.' is not your best defense.,2.0,0.408248290463863,4,1,2,1
222,You can't avoid taxes.,2.0,0.408248290463863,4,1,2,1
223,"Right now, I think the death penalty is off the table.",2.0,0.408248290463863,4,1,2,1
224,"Let's get Juror No. 2 ""removed""",2.0,0.408248290463863,3,0,3,0
225,"As you might expect, the outlook is pretty grim.",2.0,0.2886751345948128,4,0,4,0
226,"It's tough, defending a serial killer.",2.0,0.408248290463863,4,1,2,1
227,Good news. Charges are being dropped for all crimes that took place before the 15th century.,2.0,0.408248290463863,4,1,2,1
228,I'm afraid you got life.,2.0,0.408248290463863,4,1,2,1
229,Anything less than the death penalty and we'll appeal.,2.0,0.408248290463863,4,1,2,1
230,"Without the scythe, they got nothing.",2.0,0.408248290463863,4,1,2,1
231,Not to worry. Your face doesn't show up on any of the security cameras.,2.0,0.5773502691896257,3,1,1,1
232,I take it the prospect of a life sentence doesn't phase you.,2.0,0.5773502691896257,4,2,0,2
233,This outfit is not helping our case!,2.0,0.408248290463863,4,1,2,1
234,"So, do you have any priors?",2.0,0.408248290463863,4,1,2,1
235,Let me tell you about my repeat customer discount.,2.0,0.408248290463863,4,1,2,1
236,"It's not looking good, Mr. Cheney.",2.0,0.5773502691896257,4,2,0,2
237,There's no easy way to say this but you've got terrible breath.,2.0,0.408248290463863,4,1,2,1
238,Now don't forget to shake hands with the prosecutor.,2.0,0.5773502691896257,4,2,0,2
239,You might like it on death row.,2.0,0.408248290463863,4,1,2,1
240,"Remember, your scythe is cutting wheat.",2.0,0.5773502691896257,4,2,0,2
241,The D.A. is offering leniency if you testify against your Boss.,2.0,0.5773502691896257,4,2,0,2
242,You might have a chance. All your witnesses are dead.,2.0,0.408248290463863,4,1,2,1
243,"Sorry, it looks like they're not going to exclude your priors.",2.0,0.5773502691896257,4,2,0,2
244,You'll get the last laugh.,2.0,0.5773502691896257,3,1,1,1
245,"Tell the truth, you were just doing your job.",2.0,0.5773502691896257,4,2,0,2
246,Eliminating jurors - your way - won't help our case.,2.0,0.408248290463863,4,1,2,1
247,My fee is negotiable.,2.0,0.2886751345948128,4,0,4,0
248,"Relax, you had to leave your scythe at the metal detector. Now, you're just a random guy in a hoodie.",2.0,0.408248290463863,4,1,2,1
249,I'm cautiously pessimistic.,2.0,0.408248290463863,3,0,3,0
250,"Not that it matters to you, but I have gotten the death penalty off the table.",2.0,0.408248290463863,4,1,2,1
251,"For the jury, focus more on the 'angel' than the 'death' part.",2.0,0.408248290463863,4,1,2,1
252,"Bad news, they gave you Life.",2.0,0.408248290463863,4,1,2,1
253,"Don't worry, it only feels like eternity.",2.0,0.2886751345948128,4,0,4,0
254,"Well, what kind of penalty did you expect?",2.0,0.408248290463863,4,1,2,1
255,They say your DNA is on the sickle.,2.0,0.408248290463863,4,1,2,1
256,I believe that your courtroom attire is not helping our case.,2.0,0.5773502691896257,4,2,0,2
257,It's important to make eye contact with the jury.,2.0,0.5773502691896257,4,2,0,2
258,"No I don't think ""Self Defence"" would be a good angle.",2.0,0.5773502691896257,3,1,1,1
259,You're not eligible for the death penalty.,2.0,0.408248290463863,4,1,2,1
260,Moving this trial to the financial district is the only way we'll find a jury of your peers.,2.0,0.5773502691896257,3,1,1,1
261,Look kindly.,2.0,0.5773502691896257,4,2,0,2
262,I don't think they'll buy into the defendant having a Death wish.,2.0,0.408248290463863,4,1,2,1
263,Take the plea or it's life.,2.0,0.408248290463863,4,1,2,1
264,"I think you'll like him, he's a hanging judge.",2.0,0.408248290463863,4,1,2,1
265,"Ironically, they want the death penalty.",2.0,0.5773502691896257,4,2,0,2
266,"If we win, Death be not proud.",2.0,1.0,2,1,0,1
267,I'll probably get a death sentence again.,2.0,0.408248290463863,4,1,2,1
268,I think our best hope at this point is a hung jury.,2.0,0.408248290463863,4,1,2,1
269,Remember: she was dead when you got there.,2.0,0.5773502691896257,4,2,0,2
270,"Hey Death, I'm Taxes.",2.0,0.408248290463863,4,1,2,1
271,No laughing when they give you life.,2.0,0.5773502691896257,3,1,1,1
272,Try to be less grim.,2.0,0.408248290463863,3,0,3,0
273,The line up was clearly biased. The witness couldn't even see your face.,2.0,0.408248290463863,4,1,2,1
274,If you take the plea deal they'll give you life.,2.0,0.2886751345948128,4,0,4,0
275,I'm having a difficult time finding a witness to confirm your alibis.,2.0,0.5773502691896257,3,1,1,1
276,"Well, yes, if one more juror dies it will be a mistrial. Why do you ask?",2.0,0.408248290463863,4,1,2,1
277,My guess is you don't want Life without Parole.,2.0,0.408248290463863,4,1,2,1
278,Probably a mistrial; we couldn't find a jury of your peers.,2.0,0.5773502691896257,4,2,0,2
279,There seems to be a little problem with finding a jury of your peers.,2.0,0.5773502691896257,4,2,0,2
280,Your failure to appear isn't helping.,2.0,0.408248290463863,4,1,2,1
281,What did I say about wearing a hoodie in court?,2.0,0.5773502691896257,4,2,0,2
282,"No, the death penalty is a bad thing.",2.0,0.5773502691896257,4,2,0,2
283,Push for the death penalty.,2.0,0.408248290463863,4,1,2,1
284,OK. I'll ask for the death sentence.,2.0,0.5773502691896257,4,2,0,2
285,I'm just saying that shouting 'I've got your death penalty right here!' wasn't a great way to start.,2.0,0.408248290463863,4,1,2,1
286,Let's lose the hoodie.,2.0,0.408248290463863,4,1,2,1
287,Try to show some remorse ….,2.0,0.5773502691896257,3,1,1,1
288,Try not to hang the jury this time.,2.0,0.5773502691896257,4,2,0,2
289,The Bible catching fire didn't help.,2.0,0.5773502691896257,3,1,1,1
290,"They can't invoke the death penalty, that would be double indemnity.",2.0,0.5773502691896257,4,2,0,2
291,Just remember when the time comes I'm doin this pro bono.,2.0,0.5773502691896257,4,2,0,2
292,Try showing some empathy.,2.0,0.408248290463863,4,1,2,1
293,The defense rests in peace.,2.0,0.408248290463863,4,1,2,1
294,"When I said 'Business Attire', I should've been clearer",2.0,0.408248290463863,4,1,2,1
295,"Don't worry, this is clearly double jeopardy. You can't be both the defendant and the penalty.",2.0,0.5773502691896257,4,2,0,2
296,How do you know their lead witness won't testify?,2.0,0.5773502691896257,4,2,0,2
297,"About my bill, I prefer cash.",2.0,0.5773502691896257,3,1,1,1
298,If we win don't hug me.,2.0,0.5773502691896257,4,2,0,2
299,I've got to be honest...your case is looking grim.,2.0,0.408248290463863,4,1,2,1
300,"In your case, I'm pretty sure it had nothing to do with the hoodie.",2.0,0.5773502691896257,3,1,1,1
301,The outcome looks grim.,2.0,0.5773502691896257,4,2,0,2
302,Let's challenge Juror number four. Her grandma died recently.,2.0,0.408248290463863,4,1,2,1
303,They would like to know where you were between 1665 and 1666.,2.0,0.5773502691896257,4,2,0,2
304,"""He knew I was coming for him,"" is not a defense.",2.0,0.408248290463863,4,1,2,1
305,Try not to look so grim when the jury enters.,2.0,0.408248290463863,4,1,2,1
306,Why so grim?,2.0,0.5773502691896257,4,2,0,2
307,I'm hoping we can exclude your prior record.,2.0,0.408248290463863,4,1,2,1
308,"Sorry, ""It was their time"" is not a valid defense.",2.0,0.5773502691896257,4,2,0,2
309,Don't say anything about your plans for tonight.,2.0,0.5773502691896257,3,1,1,1
310,Nothing is certain in tax cases.,2.0,0.5773502691896257,3,1,1,1
311,"""Name"" will be a problem. ""Occupation"" will be worse.",2.0,0.5773502691896257,3,1,1,1
312,Population control is not a defense.,2.0,0.408248290463863,4,1,2,1
313,"I'm pretty sure we can wrangle joint custody of the kids, but she's probably going to get the pale horse.",2.0,0.5773502691896257,3,1,1,1
314,"Why do I always have to be ""taxes""?",2.0,0.5773502691896257,4,2,0,2
315,"First thing, lose the hoodie.",2.0,0.5773502691896257,4,2,0,2
316,Jury selection is not going well.,2.0,0.5773502691896257,4,2,0,2
317,"No, you don't need to appear before the Court.",2.0,0.408248290463863,4,1,2,1
318,"Of course, you have the final say.",2.0,0.5773502691896257,3,1,1,1
319,I thought I advised you not to wear your hoodie.,2.0,0.408248290463863,4,1,2,1
320,"In this case, the penalty would be yourself.",2.0,0.408248290463863,4,1,2,1
321,I'm glad you took my advice to leave the scythe at home.,2.0,0.408248290463863,4,1,2,1
322,Bad news--you got the death penalty. Good news--that's a conflict of interest.,2.0,0.5773502691896257,4,2,0,2
323,"No, you may not ""take out"" Juror #7.",2.0,0.408248290463863,4,1,2,1
324,Your sunny disposition isn't gonna win this one for us.,2.0,0.408248290463863,4,1,2,1
325,"For now, we'll leave getting the hung jury to me.",2.0,0.5773502691896257,3,1,1,1
326,The judge has disappeared. Anything you want to tell me?,2.0,0.5773502691896257,4,2,0,2
327,"Well, a life sentence would be pretty ironic.",2.0,0.5773502691896257,4,2,0,2
328,Just look the jurors in their eyes and they will see your point.,2.0,0.5773502691896257,3,1,1,1
329,This isn't what I meant by business formal.,2.0,0.5773502691896257,3,1,1,1
330,I can't find any character references for you...,1.75,0.478713553878169,4,2,1,1
331,We are going to ask for the death penalty and have you remanded into your own custody.,1.75,0.478713553878169,4,2,1,1
332,The name of the penalty is purely coincidental,1.75,0.478713553878169,4,2,1,1
333,I would advise you not to unjustly collect the plaintiff's soul. The judge could hold you in contempt.,1.75,0.478713553878169,4,2,1,1
334,You should have gotten a Concealed Scythe Permit.,1.75,0.478713553878169,4,2,1,1
335,I got it reduced to 45 billion counts of second degree murder.,1.75,0.2886751345948128,4,1,3,0
336,You should have gone with the grey suit and blue tie.,1.75,0.478713553878169,4,2,1,1
337,Bad news: your sentence is going to be Life.,1.75,0.478713553878169,4,2,1,1
338,"I have to be honest, this is my first 100 billion tuple murder case.",1.75,0.478713553878169,4,2,1,1
339,I may be going out on a limb here but I'm going to assume the death penalty won't be a major problem for you.,1.75,0.478713553878169,4,2,1,1
