rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
39,Is this your first class?,1.8,0.2236067977499789,5,1,4,0
40,Bet you bring a typewriter to Starbucks too.,1.8,0.3741657386773941,5,2,2,1
41,The Spirit within me is asking you to just leave.,1.8,0.4898979485566356,5,3,0,2
42,What is it with men and size?,1.8,0.3741657386773941,5,2,2,1
43,Blue collar yoga is Thursday night.,1.8,0.3741657386773941,5,2,2,1
44,"You heard me, into the river. And if anyone asks, she came here in the corpse pose",1.8,0.4898979485566356,5,3,0,2
45,First visit?,1.8,0.3741657386773941,5,2,2,1
46,Your failure to follow instructions is restricting my infinite bliss.,1.8,0.3741657386773941,5,2,2,1
47,Hey there Aladdin. Here to see a whole new world?,1.8,0.4898979485566356,5,3,0,2
48,"If you can make that carpet fly, yes. Otherwise, no.",1.8,0.3741657386773941,5,2,2,1
49,No you can't run out to your car and get your six pack.,1.8,0.3741657386773941,5,2,2,1
50,"Sorry, but President Trump has banned all Middle Eastern rugs entering yoga studios.",1.8,0.3741657386773941,5,2,2,1
51,First time?,1.8,0.2236067977499789,5,1,4,0
52,"So tell me, does Aladdin know you took his carpet?",1.8,0.3741657386773941,5,2,2,1
53,Your first lesson will be about how less can be more.,1.8,0.3741657386773941,5,2,2,1
54,The bro-ga class was moved to 2:30.,1.8,0.3741657386773941,5,2,2,1
55,You're lucky I'm flexible.,1.8,0.3741657386773941,5,2,2,1
56,"Okay, you win. We can go back to doing less things together.",1.8,0.3741657386773941,5,2,2,1
57,Put it back in the foyer.,1.8,0.3741657386773941,5,2,2,1
58,Our ancient practice requires a polypropylene mat.,1.8,0.2236067977499789,5,1,4,0
59,I see that you roll your own.,1.8,0.3741657386773941,5,2,2,1
60,Feel free to leave your yoga mat camouflage at the door.,1.8,0.4898979485566356,5,3,0,2
61,"Let her out, Fred.",1.8,0.4898979485566356,5,3,0,2
62,We think you'd be happier at our Brooklyn studio.,1.8,0.2236067977499789,5,1,4,0
63,Do you have a note from your wife?,1.8,0.3741657386773941,5,2,2,1
64,"We're here to stretch, Jimmy, not to fly.",1.8,0.3741657386773941,5,2,2,1
65,Put her back.,1.8,0.3741657386773941,5,2,2,1
66,Compensating for low chi?,1.8,0.3741657386773941,5,2,2,1
67,Just place it down over here by placing your left foot onto your right shoulder.,1.8,0.3741657386773941,5,2,2,1
68,"Except for the hat, the shorts, the socks, the shoes, and the carpet everything else is fine",1.8,0.3741657386773941,5,2,2,1
69,We strongely urge beginners to look the part.,1.8,0.4898979485566356,5,3,0,2
70,"Ok, mansplain this one.",1.8,0.3741657386773941,5,2,2,1
71,No rugrats in yoga.,1.8,0.4898979485566356,5,3,0,2
72,"Yeah, I'm sure it's fine. They let me use this papyrus scroll.",1.8,0.3741657386773941,5,2,2,1
73,"I'm surprisingly OK with the hat, wrist bands, and rug, but I just can't look past the tube socks.",1.8,0.4898979485566356,5,3,0,2
74,Overcompensating just a bit?,1.8,0.3741657386773941,5,2,2,1
75,Bet that's your Hummer out front.,1.8,0.3741657386773941,5,2,2,1
76,Beat it!,1.8,0.3741657386773941,5,2,2,1
77,"Lose the hat, shirt, shorts, socks, and that rug, and we'll teach you how to be more accepting.",1.8,0.4898979485566356,5,3,0,2
78,"Just find a spot,Aladdin.",1.8,0.4898979485566356,5,3,0,2
79,Welcome! Is this your first time here?,1.8,0.3741657386773941,5,2,2,1
80,You'd be surprised how inflexible we can sometimes be.,1.8,0.3741657386773941,5,2,2,1
81,"You're new here, aren't you?",1.8,0.2236067977499789,5,1,4,0
82,Is this because I brought kale salad to your Super Bowl party?,1.8,0.3741657386773941,5,2,2,1
83,The rug is fine. It's the Red Sox cap that offends my chakras.,1.8,0.4898979485566356,5,3,0,2
84,The mosque is two doors down.,1.8,0.4898979485566356,5,3,0,2
85,fringe is not allowed,1.8,0.4898979485566356,5,3,0,2
86,Is that your yoga mat or a cry for help?,1.8,0.2236067977499789,5,1,4,0
87,Everyone is equally welcome here. But you need to leave.,1.8,0.4898979485566356,5,3,0,2
88,Perhaps you could come back when I'm not here.,1.8,0.3741657386773941,5,2,2,1
89,I am going to start with the hat...,1.8,0.3741657386773941,5,2,2,1
90,Rug's OK - clothes are a no-no.,1.75,0.2886751345948128,4,1,3,0
91,"Yes, prayer rugs are allowed.",1.75,0.2886751345948128,4,1,3,0
92,We don't roll that way.,1.75,0.2886751345948128,4,1,3,0
93,You must become one with the exit.,1.75,0.2886751345948128,4,1,3,0
94,We don't encourage manspreading here.,1.75,0.478713553878169,4,2,1,1
95,"I don't care if it really ties your mind, body, and spirit together.",1.75,0.478713553878169,4,2,1,1
96,I'm sorry. There is no major league in yoga.,1.75,0.478713553878169,4,2,1,1
97,Please tell me you didn't come here on the subway.,1.75,0.478713553878169,4,2,1,1
98,"Sorry, we don't do the Seventh Inning Stretch.",1.75,0.478713553878169,4,2,1,1
99,"True, Helen is a bit overweight but I think this will give her a complex.",1.75,0.2886751345948128,4,1,3,0
100,Murder victim disposal is next door.,1.75,0.478713553878169,4,2,1,1
101,Got anything bigger?,1.75,0.478713553878169,4,2,1,1
102,"We're pretentious, not ostentatious.",1.75,0.2886751345948128,4,1,3,0
103,You must be Charles Brown's friend.,1.75,0.478713553878169,4,2,1,1
104,Sorry no hats allowed.,1.75,0.478713553878169,4,2,1,1
105,Snug as a Bug Yoga is two doors down.,1.75,0.2886751345948128,4,1,3,0
106,Blue Collar Yoga now meets on Thursdays.,1.75,0.478713553878169,4,2,1,1
107,You're absolutely certain this mat was grass-fed?,1.75,0.478713553878169,4,2,1,1
108,How hard is it to Google ‘yoga mat’?,1.75,0.478713553878169,4,2,1,1
109,"No, it won't tie the room together Mr. L.",1.6666666666666667,0.2108185106778918,6,2,4,0
110,"That mat needs to stay in our lobby, sir.",1.6666666666666667,0.3333333333333332,6,3,2,1
111,Bro Yoga is two doors down.,1.6666666666666667,0.3333333333333332,6,3,2,1
112,"Namaste. But no, you may not stay.",1.6666666666666667,0.408248290463863,3,1,2,0
113,Man cave yoga is in the back.,1.6666666666666667,0.408248290463863,3,1,2,0
114,You can stay but no grunting or high fiving this time.,1.6666666666666667,0.3333333333333332,6,3,2,1
115,We don't practice the couch potato position here.,1.6666666666666667,0.6666666666666666,3,2,0,1
116,Does your mother know you took it?,1.6666666666666667,0.408248290463863,3,1,2,0
117,inhale deeply….exhale slowly……leave quietly,1.6666666666666667,0.6666666666666666,3,2,0,1
118,Blue Collar Yoga is three doors down.,1.6666666666666667,0.408248290463863,3,1,2,0
119,"I don't know which is worse... that your socks are pulled up that high, or that you think you're holding a yoga mat...",1.6,0.3999999999999999,5,3,1,1
120,"Sorry, but yoga class is about conformity if nothing else.",1.6,0.3999999999999999,5,3,1,1
121,"If she's actually dead, I don't think yoga can help.",1.6,0.3999999999999999,5,3,1,1
122,I don't care if it muffles your farts...,1.6,0.3999999999999999,5,3,1,1
123,"I hope you realize, that this will triple your class fee.",1.6,0.3999999999999999,5,3,1,1
124,The flight school is next door.,1.6,0.3999999999999999,5,3,1,1
125,We tend to favor minimalism.,1.6,0.2449489742783177,5,2,3,0
126,"I'm sorry, Sir. The flying carpet class ended at 11.",1.6,0.3999999999999999,5,3,1,1
127,"This room doesn't need to be ""tied together,"" Walter...",1.6,0.3999999999999999,5,3,1,1
128,You have to park outside like everyone else.,1.6,0.2449489742783177,5,2,3,0
129,Bro-ga is on Tuesdays.,1.6,0.3999999999999999,5,3,1,1
130,Put the instructor back. . .now.,1.6,0.3999999999999999,5,3,1,1
131,I'm not sure that enlightenment will do you any favors.,1.6,0.2449489742783177,5,2,3,0
132,"You can take a nap here, but you'll still have to pay for a lesson.",1.6,0.3999999999999999,5,3,1,1
133,We are flexible. Just not in that way.,1.6,0.3999999999999999,5,3,1,1
134,"I don't care if it really ties the room together, you need a yoga mat.",1.6,0.2449489742783177,5,2,3,0
135,Are you here for the bro-ga session?,1.6,0.3999999999999999,5,3,1,1
136,"I'm sorry, you haven't got a prayer here.",1.6,0.3999999999999999,5,3,1,1
137,"No, I didn't say namaste. I said your mat is nasty.",1.6,0.3999999999999999,5,3,1,1
138,I think we'd be more comfortable if you took our course online.,1.6,0.2449489742783177,5,2,3,0
139,"Sir, you can't wear hats in the yoga studio.",1.6,0.2449489742783177,5,2,3,0
140,The oriental class begins at 3 o'clock.,1.6,0.3999999999999999,5,3,1,1
141,Yes we do have beginner's classes.,1.6,0.3999999999999999,5,3,1,1
142,Don’t ‘Lotus flower’ me.,1.6,0.3999999999999999,5,3,1,1
143,"Yes, Dick, bringing a 5' x 8' carpet to yoga class is a form of manspreading.",1.6,0.3999999999999999,5,3,1,1
144,I don't think you understand. You're supposed to be uncomfortable.,1.6,0.3999999999999999,5,3,1,1
145,No hats.,1.6,0.3999999999999999,5,3,1,1
146,"No, I don't think we can make it fly.",1.6,0.3999999999999999,5,3,1,1
147,Yoga for the Tragically Unenlightened is next door.,1.6,0.2449489742783177,5,2,3,0
148,You're new.,1.6,0.3999999999999999,5,3,1,1
149,We're Reform Yoga here. You want the Orthodox place across the street.,1.6,0.3999999999999999,5,3,1,1
150,"Yes, everyone was impressed, but let's keep it on the floor next week, Doug.",1.6,0.3999999999999999,5,3,1,1
151,"Look, I'm sorry I called you uptight.",1.6,0.3999999999999999,5,3,1,1
152,How many in your party?,1.6,0.2449489742783177,5,2,3,0
153,"Sorry, no manspreading allowed.",1.6,0.3999999999999999,5,3,1,1
154,Namaste. That means beat it.,1.6,0.3999999999999999,5,3,1,1
155,"No, you cannot smoke that in here!",1.6,0.3999999999999999,5,3,1,1
156,The light in me honors the clueless in you. Namaste.,1.6,0.3999999999999999,5,3,1,1
157,"Sorry, manspreading isn't allowed here.",1.6,0.3999999999999999,5,3,1,1
158,"You'll learn to surrender your ""body, mind and heart"". And with any luck, the outfit.",1.6,0.2449489742783177,5,2,3,0
159,"Sorry sir, but we only allow 18 square feet of Karma per person.",1.6,0.2449489742783177,5,2,3,0
160,"Let me guess, your first time here?",1.6,0.2449489742783177,5,2,3,0
161,That would be the flat-weave position.,1.6,0.3999999999999999,5,3,1,1
162,You have the wrong address. Aladdin's flight school is next door.,1.6,0.2449489742783177,5,2,3,0
163,Are you having people over?,1.6,0.3999999999999999,5,3,1,1
164,"Frankly Bob, you're not Bow Down material.",1.6,0.3999999999999999,5,3,1,1
165,"Okay, forget everything I said about getting in touch with your inner self.",1.6,0.3999999999999999,5,3,1,1
166,"I'm sorry, our Neanderthal-looking-for-a-date class meets on yesterdays.",1.6,0.2449489742783177,5,2,3,0
167,That goes by the door,1.6,0.3999999999999999,5,3,1,1
168,"After years of being told he was inflexible, Jim finally took matters into his own hands.",1.6,0.3999999999999999,5,3,1,1
169,Yoga is Far East not Middle East.,1.6,0.3999999999999999,5,3,1,1
170,"The mat is fine. The hat, pants, and socks have to go!",1.6,0.2449489742783177,5,2,3,0
171,Your nonconformity does not conform to our nonconformity.,1.6,0.3999999999999999,5,3,1,1
172,And lose the baseball cap too.,1.6,0.3999999999999999,5,3,1,1
173,Is this your first time?,1.6,0.3999999999999999,5,3,1,1
174,Alladin's class is next door.,1.6,0.3999999999999999,5,3,1,1
175,"I'm pretty flexible, but this is pushing it.",1.6,0.3999999999999999,5,3,1,1
176,I need it cleaned and back for my 2:40 to LA.,1.6,0.2449489742783177,5,2,3,0
177,We don't do man's spread here.,1.6,0.3999999999999999,5,3,1,1
178,Please put that back in reception.,1.6,0.3999999999999999,5,3,1,1
179,"""Naps and snacks are not permitted'",1.6,0.3999999999999999,5,3,1,1
180,"And while you're at it, you can take your recliner, flat screen TV and keg too.",1.6,0.3999999999999999,5,3,1,1
181,"Yes, I do think a flying carpet for your mat would be a distraction for the class.",1.6,0.3999999999999999,5,3,1,1
182,"No, it's not because you're Muslim...",1.6,0.3999999999999999,5,3,1,1
183,Our family-style seating is in the rear of the studio.,1.6,0.3999999999999999,5,3,1,1
184,First yoga date?,1.6,0.3999999999999999,5,3,1,1
185,"You disappoint me, Matt.",1.6,0.2449489742783177,5,2,3,0
186,Good flight?,1.6,0.3999999999999999,5,3,1,1
187,Where did you get your mat? Costco?,1.6,0.3999999999999999,5,3,1,1
188,First class?,1.6,0.3999999999999999,5,3,1,1
189,I think you've missed the sarcasm when I asked if you had brought enough for the class,1.6,0.3999999999999999,5,3,1,1
190,"Sir, it's not just the rug that may not fit.",1.6,0.3999999999999999,5,3,1,1
191,Rugs are NOT the new mat,1.6,0.3999999999999999,5,3,1,1
192,Please understand there will be a $25 excess baggage fee.,1.6,0.3999999999999999,5,3,1,1
193,I'm sure you'd be more comfortable at our sister studio: Bro Down Yoga.,1.6,0.3999999999999999,5,3,1,1
194,Drop and roll before I bonk you on the head!,1.6,0.3999999999999999,5,3,1,1
195,"No, we are not Ground School for carpet flyers!",1.6,0.3999999999999999,5,3,1,1
196,What's the thread count?,1.6,0.2449489742783177,5,2,3,0
197,In your case 80% of success is NOT showing up.,1.6,0.3999999999999999,5,3,1,1
198,"I said I take my purse and a mug, not a Persian rug.",1.6,0.3999999999999999,5,3,1,1
199,Magic Carpet Studio moved to Brooklyn.,1.6,0.3999999999999999,5,3,1,1
200,I was wrong about yoga being for everyone.,1.6,0.2449489742783177,5,2,3,0
201,"""It's what Trump would do,"" does not give the right to take up more real estate than the rest of the class.",1.6,0.3999999999999999,5,3,1,1
202,Can I see your Groupon voucher?,1.6,0.3999999999999999,5,3,1,1
203,"Next time, can you please not yell out ""woof woof"" when we do Downward Dog?",1.6,0.3999999999999999,5,3,1,1
204,Someone's compensating for a weak chakra.,1.6,0.2449489742783177,5,2,3,0
205,I'm guessing you drive a Corvette too.,1.6,0.3999999999999999,5,3,1,1
206,Exactly how much yoga are you planning on doing today?,1.6,0.3999999999999999,5,3,1,1
207,That's not what I meant.,1.6,0.2449489742783177,5,2,3,0
208,Broga is tomorrow night.,1.6,0.2449489742783177,5,2,3,0
209,Just remember to take off your shoes.,1.6,0.3999999999999999,5,3,1,1
210,We like our foods natural but our mats synthetic.,1.6,0.3999999999999999,5,3,1,1
211,I don't think that's what your wife had in mind when she asked you to bring her to yoga.,1.6,0.3999999999999999,5,3,1,1
212,"When I say, ""that's a stretch,"" I don't mean yoga.",1.6,0.3999999999999999,5,3,1,1
213,"No, I don't fancy a shag.",1.6,0.3999999999999999,5,3,1,1
214,We're going to put you in the back.,1.6,0.3999999999999999,5,3,1,1
215,"If that thing can fly, I suggest you use it.",1.6,0.3999999999999999,5,3,1,1
216,We don't allow performance enhancing rugs.,1.6,0.2449489742783177,5,2,3,0
217,Rugged Yoga is next door.,1.6,0.3999999999999999,5,3,1,1
218,"Ok, but I'm saying ""NO"" to the recliner, the big screen TV and beer coolers",1.6,0.2449489742783177,5,2,3,0
219,Your first time here?,1.6,0.2449489742783177,5,2,3,0
220,"No, we can't accommodate man spreading",1.6,0.3999999999999999,5,3,1,1
221,"You're either carrying around a dead body, or you're new to yoga.",1.6,0.3999999999999999,5,3,1,1
222,Let me guess: you're new to yoga.,1.6,0.2449489742783177,5,2,3,0
223,Size matters.,1.6,0.3999999999999999,5,3,1,1
224,I'm afraid that won't fly,1.6,0.2449489742783177,5,2,3,0
225,Ummmmmmmmmmmmmm...,1.6,0.3999999999999999,5,3,1,1
226,"If you'd like to use your magic carpet as a yoga mat, you're going to have to sign a waiver in the event that it takes off during seated meditation.",1.6,0.3999999999999999,5,3,1,1
227,Can I borrow a scissors?,1.6,0.3999999999999999,5,3,1,1
228,Afraid of a little spandex there fella?,1.6,0.3999999999999999,5,3,1,1
229,it's not the size that counts. It's how you use it.,1.6,0.3999999999999999,5,3,1,1
230,Where do I begin?,1.6,0.3999999999999999,5,3,1,1
231,"Sorry, that won't fly!",1.6,0.3999999999999999,5,3,1,1
232,Sorry. No natural fibers are allowed.,1.6,0.3999999999999999,5,3,1,1
233,Namaleave.,1.6,0.3999999999999999,5,3,1,1
234,We're not as flexible as you might think.,1.6,0.2449489742783177,5,2,3,0
235,"Those are the rules, and they're NOT flexible.",1.6,0.2449489742783177,5,2,3,0
236,Put that back in the lobby - then go home.,1.6,0.2449489742783177,5,2,3,0
237,We're missing a customer.,1.6,0.3999999999999999,5,3,1,1
238,"It's not about the rug, Lance.",1.6,0.3999999999999999,5,3,1,1
239,This is not a competition.,1.6,0.2449489742783177,5,2,3,0
240,What it is it with men and their obsession with size?,1.6,0.3999999999999999,5,3,1,1
241,I didn't say it had to be YUUUGE.,1.6,0.2449489742783177,5,2,3,0
242,and you wonder why you're single,1.6,0.3999999999999999,5,3,1,1
243,"No, I ordered yoga mats, not fine quality oriental rugs. I can see how that would be confusing.",1.6,0.3999999999999999,5,3,1,1
244,You still have to take off your socks,1.6,0.2449489742783177,5,2,3,0
245,"This is for exercise, not prayer.",1.6,0.3999999999999999,5,3,1,1
246,No manspreading.,1.6,0.3999999999999999,5,3,1,1
247,Persian Yoga is down the street.,1.6,0.2449489742783177,5,2,3,0
248,Other non-recommended props include two cinder blocks and a jockstrap.,1.6,0.2449489742783177,5,2,3,0
249,"You're the third guy this week who's told me, ""It really ties the room together.""",1.6,0.3999999999999999,5,3,1,1
250,"Well, at least you'll feel the burn.",1.6,0.2449489742783177,5,2,3,0
251,"This is hot yoga, they just finished Bro - Yoga.",1.6,0.3999999999999999,5,3,1,1
252,That's a stretch.,1.6,0.3999999999999999,5,3,1,1
253,"OK, it stays. But the recliner and the flat-screen have to go.",1.6,0.3999999999999999,5,3,1,1
254,OK. You've made your point. I never should have forced you to come to yoga class.,1.6,0.3999999999999999,5,3,1,1
255,This must be your first and last time.,1.6,0.2449489742783177,5,2,3,0
256,We don't need carpet braggers!,1.6,0.3999999999999999,5,3,1,1
257,"I'm doing ""eye roll"" pose",1.6,0.2449489742783177,5,2,3,0
258,I am impressed. You rolled your own.,1.6,0.2449489742783177,5,2,3,0
259,"We prefer to use overpriced underlay, not the actual carpet.",1.6,0.3999999999999999,5,3,1,1
260,It's not a competition.,1.6,0.3999999999999999,5,3,1,1
261,Yes I'm sure Yoga is not a contraction of Yogi Berra.,1.6,0.3999999999999999,5,3,1,1
262,Moving in?,1.6,0.3999999999999999,5,3,1,1
263,Western yoga is next door.,1.6,0.3999999999999999,5,3,1,1
264,"I'm sorry, we only do spiritual cleansing.",1.6,0.3999999999999999,5,3,1,1
265,The 'Make-America-and-Yoga-Great-Again' studio is across the street.,1.6,0.3999999999999999,5,3,1,1
266,This isn't Antique Roadshow.,1.6,0.3999999999999999,5,3,1,1
267,"It is a gorgeous rug, but I think you'd be happier at ""ElephantYoga"" down the street.",1.6,0.3999999999999999,5,3,1,1
268,"""Magic Carpet Yoga"" is across the street",1.6,0.3999999999999999,5,3,1,1
269,"C'mon, man. It really ties the studio together.",1.6,0.3999999999999999,5,3,1,1
270,"Sorry, hats aren't allowed.",1.6,0.2449489742783177,5,2,3,0
271,Let me guess... Om Shopping Network?,1.6,0.3999999999999999,5,3,1,1
272,This is Bikram yoga; Berber yoga is next door.,1.6,0.3999999999999999,5,3,1,1
273,Flying lessons are next door.,1.6,0.2449489742783177,5,2,3,0
274,I'm surprised you didn't bring a pillow.,1.6,0.3999999999999999,5,3,1,1
275,"So, what are you compensating for?",1.6,0.3999999999999999,5,3,1,1
276,The broga class is at ten.,1.6,0.3999999999999999,5,3,1,1
277,The Downward Mobility class meets on Tuesdays.,1.6,0.3999999999999999,5,3,1,1
278,"This is an exercise class , not oriental bazar ...",1.6,0.3999999999999999,5,3,1,1
279,"I keep telling you, it's not about how big it is.",1.6,0.3999999999999999,5,3,1,1
280,"No, sorry, it's not a whole new world yet.",1.6,0.2449489742783177,5,2,3,0
281,We're more California than Oriental.,1.6,0.2449489742783177,5,2,3,0
282,Hot yoga doesn't mean what you think it does. Try the massage parlor next door.,1.6,0.3999999999999999,5,3,1,1
283,That carpet belongs in the reception area.,1.6,0.2449489742783177,5,2,3,0
284,"I thought I made it clear that i wanted my carpet installed at home, not at the office.",1.6,0.3999999999999999,5,3,1,1
285,No..... Aladdin Yoga is NEXT Tuesday.,1.6,0.3999999999999999,5,3,1,1
286,It doesn't need to tie the room together.,1.6,0.2449489742783177,5,2,3,0
287,"Yes, even if your name is Matt.",1.6,0.2449489742783177,5,2,3,0
288,Groupon?,1.6,0.2449489742783177,5,2,3,0
289,Why would I know the direction to Mecca?,1.6,0.3999999999999999,5,3,1,1
290,You'll still need to take your shoes off.,1.6,0.3999999999999999,5,3,1,1
291,Why do guys always have to have the biggest?,1.6,0.3999999999999999,5,3,1,1
292,That'll never fly.,1.6,0.2449489742783177,5,2,3,0
293,"No, the complaints have not been about your baseball cap.",1.6,0.3999999999999999,5,3,1,1
294,I'm sorry but you can't take naps here anymore.,1.6,0.3999999999999999,5,3,1,1
295,New here?,1.6,0.2449489742783177,5,2,3,0
296,"Harold, this is just one of the many reasons we've got to break it off.",1.6,0.3999999999999999,5,3,1,1
297,I see you've mastered the dickhead pose.,1.5,0.5,4,3,0,1
298,"I think you are in the wrong class, this is Yoga not magic carpet rides!",1.5,0.5,4,3,0,1
299,This is hot yoga. The rug burn is tomorrow.,1.5,0.5,4,3,0,1
300,"I'm sorry, but we can't be flexible.",1.5,0.3415650255319866,6,4,1,1
301,"No, I will NOT come home to vacuum.",1.5,0.5,4,3,0,1
302,I don't care if your yoga master was Persian. The rug goes.,1.5,0.5,4,3,0,1
303,Stretch or Fly?,1.5,0.2886751345948128,4,2,2,0
304,Thank you for leaving your couch and TV home this time.,1.5,0.2886751345948128,4,2,2,0
305,Are you sharing that joint with all of us?,1.5,0.5,4,3,0,1
306,You're definitely going to feel the burn.,1.5,0.2886751345948128,4,2,2,0
307,The flight school is down the hall.,1.5,0.5,4,3,0,1
308,The flying carpet class is upstairs.,1.5,0.5,4,3,0,1
309,"Actually, the bro-ga studio is next door.",1.5,0.5,4,3,0,1
310,"Sorry, I don't think you just flew in from Persia.",1.5,0.2236067977499789,6,3,3,0
311,"I know it's large, but it also is my transportation.",1.5,0.5,4,3,0,1
312,We're flexible about everything except mat size.,1.5,0.5,4,3,0,1
313,The Yogi School is on the second floor.,1.5,0.5,4,3,0,1
314,You're Yoga Matt?!,1.5,0.5,4,3,0,1
315,They call me Downward Doug,1.5,0.2236067977499789,6,3,3,0
316,Extreme Yoga is next door.,1.5,0.3415650255319866,6,4,1,1
317,I really need to change that 'Bring Your Own Mat' policy...,1.5,0.5,4,3,0,1
318,"Compensating, are we?",1.5,0.3415650255319866,6,4,1,1
319,"No, we don't have a TV so that you can watch the game while everyone else meditates.",1.5,0.2886751345948128,4,2,2,0
320,"We don't allow manspreading here, sir.",1.5,0.2886751345948128,4,2,2,0
321,May I suggest you work on your outer self first.,1.5,0.5,4,3,0,1
322,Manspreading is reserved for our advanced class.,1.5,0.2886751345948128,4,2,2,0
323,An over achiever I see.,1.5,0.5,4,3,0,1
324,Let me guess. Your downward dog is a Great Dane.,1.5,0.3415650255319866,6,4,1,1
325,You must practice the Turkish branch of yoga.,1.5,0.2886751345948128,4,2,2,0
326,"I'm sure it's big enough, but I'm still not sharing with you.",1.5,0.2886751345948128,4,2,2,0
327,Bro-ga doesn't start until 10.,1.5,0.3415650255319866,6,4,1,1
328,"No, Yogi Berra Yoga is two doors down.",1.5,0.2886751345948128,4,2,2,0
329,Extreme Yoga is on Thursday.,1.5,0.5,4,3,0,1
330,Only on Throw Rug Thursdays,1.5,0.2886751345948128,4,2,2,0
331,This is not your grandmother's yoga class.,1.5,0.5,4,3,0,1
332,You can't be serious...TUBE SOCKS?,1.5,0.2886751345948128,4,2,2,0
333,"Hi Phillip, our Ashtanga economy plus class only meets on Tuesdays and Thursdays.",1.5,0.2886751345948128,4,2,2,0
334,I don't care if you did fly in on it; you can fly yourself out on it.,1.5,0.2886751345948128,4,2,2,0
335,"Had enough, big shot?",1.5,0.3415650255319866,6,4,1,1
336,When will you learn that size doesn't matter?!,1.5,0.2886751345948128,4,2,2,0
337,Sometimes an exercise mat is just an exercise mat.,1.5,0.5,4,3,0,1
338,"Sorry, our artisanal yoga class is Saturday.",1.5,0.3415650255319866,6,4,1,1
339,Shaggy Down Dog Broga is down the street.,1.5,0.5,4,3,0,1
340,Have you considered Bubba Jain Yoga down the street?,1.5,0.2886751345948128,4,2,2,0
341,First day?,1.5,0.2886751345948128,4,2,2,0
342,Carpet and mat are not synonyms.,1.5,0.2886751345948128,4,2,2,0
343,Compensating?,1.5,0.2886751345948128,4,2,2,0
344,Yogis don't teach you how to fly like Aladdin.,1.5,0.2236067977499789,6,3,3,0
345,"We bow towards Madison Avenue, not Mecca.",1.5,0.2886751345948128,4,2,2,0
