rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
167,Tell me again--how this will make us rich.,1.6666666666666667,0.3333333333333332,6,3,2,1
168,You'll get used to the noise.,1.6666666666666667,0.2108185106778918,6,2,4,0
169,"We've been over this a thousand times Mr. Withersby - no train, no pain, no gain.",1.6666666666666667,0.2108185106778918,6,2,4,0
170,I must admit that this immersion therapy is curing my phobia of trains. Now I'm just afraid of doctors.,1.6666666666666667,0.2108185106778918,6,2,4,0
171,I think I'd like to get a second opinion on this 'Impact Therapy'...,1.6666666666666667,0.3333333333333332,6,3,2,1
172,And what do you think is the cause of this fear?,1.6666666666666667,0.3333333333333332,6,3,2,1
173,"Doc, sorry to drag you into this recurring nightmare of mine.",1.6666666666666667,0.3333333333333332,6,3,2,1
174,Perhaps we’re using an old timetable.,1.6666666666666667,0.3333333333333332,6,3,2,1
175,Who said there's no affordable housing.,1.6666666666666667,0.3333333333333332,6,3,2,1
176,It's tough being an establishment Republican this year.,1.6666666666666667,0.3333333333333332,6,3,2,1
177,I believe the term is 'to miss the boat' actually,1.6666666666666667,0.6666666666666666,3,2,0,1
178,They say lightning never strikes twice.,1.6666666666666667,0.3333333333333332,6,3,2,1
179,"I know office space is spendy Doc, but I thought you were kidding about costing an arm and a leg!",1.6666666666666667,0.4216370213557838,6,4,0,2
180,"Well, time is up for our session. I think we've made a real breakthrough with your phobia!",1.6666666666666667,0.4216370213557838,6,4,0,2
181,Be careful...don't touch the third rail,1.6666666666666667,0.3333333333333332,6,3,2,1
182,You say you had concerns continuing after our first session. Let's explore that.,1.6666666666666667,0.3333333333333332,6,3,2,1
183,This shouldn't be too bad...as long as one of us is dreaming.,1.6666666666666667,0.3333333333333332,6,3,2,1
184,If it doesn't kill you...it'll make you stronger.,1.6666666666666667,0.4216370213557838,6,4,0,2
185,This last treatment should finally put and end to your fear of trains,1.6666666666666667,0.2108185106778918,6,2,4,0
186,"I can't shake this feeling of dread, again.",1.6666666666666667,0.3333333333333332,6,3,2,1
187,"Trust me, this time the video will go viral.",1.6666666666666667,0.3333333333333332,6,3,2,1
188,Let's see Disability deny this one.,1.6666666666666667,0.3333333333333332,6,3,2,1
189,"Look, aversion therapy is not meant to be easy.",1.6666666666666667,0.2108185106778918,6,2,4,0
190,"Mmm, I'm feeling a little run down too.",1.6666666666666667,0.3333333333333332,6,3,2,1
191,I'm feeling good vibrations here.,1.6666666666666667,0.3333333333333332,6,3,2,1
192,They just don't make cabooses like they used to.,1.6666666666666667,0.3333333333333332,6,3,2,1
193,"Well, Mr. Smith. This session has come to an end.",1.6666666666666667,0.3333333333333332,6,3,2,1
194,"Well, therapy can be painful sometimes.",1.6666666666666667,0.3333333333333332,6,3,2,1
195,"So in this dream, you're lying on the tracks as a train barrels towards you?",1.6666666666666667,0.3333333333333332,6,3,2,1
196,Are you sure that's the back of the train?,1.6666666666666667,0.3333333333333332,6,3,2,1
197,"In retrospect, maybe we shouldn't have faced our fears head on . . .",1.6666666666666667,0.2108185106778918,6,2,4,0
198,Just don't touch the third rail.,1.6666666666666667,0.3333333333333332,6,3,2,1
199,"That last session was painful, but try to focus on the light at the end of the tunnel.",1.6666666666666667,0.4216370213557838,6,4,0,2
200,I'm protesting the quality of the tissue in the onboard restrooms. What's your beef?,1.6666666666666667,0.3333333333333332,6,3,2,1
201,... and how does that make you feel,1.6666666666666667,0.2108185106778918,6,2,4,0
202,"You're sure that's the back of the train, right?",1.6666666666666667,0.3333333333333332,6,3,2,1
203,Still you got to love the convenience.,1.6666666666666667,0.3333333333333332,6,3,2,1
204,I wonder what's keeping Superman?,1.6666666666666667,0.3333333333333332,6,3,2,1
205,"I keep telling you, my methods are unorthodox.",1.6666666666666667,0.3333333333333332,6,3,2,1
206,Time's up.,1.6666666666666667,0.3333333333333332,6,3,2,1
207,You were right. The chaise was better over there.,1.6666666666666667,0.3333333333333332,6,3,2,1
208,I like to imagine that it could have been worse.,1.6666666666666667,0.4216370213557838,6,4,0,2
209,2nd time is a charm,1.6666666666666667,0.3333333333333332,6,3,2,1
210,I see you took the early retirement package for crash test dummies as well,1.6666666666666667,0.3333333333333332,6,3,2,1
211,This time remember! We go on 3!,1.6666666666666667,0.4216370213557838,6,4,0,2
212,Are you sure this is the train that goes to the hospital?,1.6666666666666667,0.3333333333333332,6,3,2,1
213,"Now, this time, what are you going to do differently?",1.6666666666666667,0.3333333333333332,6,3,2,1
214,Can we please just fake a slip in a supermarket next time?,1.6666666666666667,0.3333333333333332,6,3,2,1
215,YouTube fame awaits!,1.6666666666666667,0.4216370213557838,6,4,0,2
216,Do you ever feel like you are an accident waiting to happen?,1.6666666666666667,0.3333333333333332,6,3,2,1
217,This is the only way your insurance will cover our sessions.,1.6666666666666667,0.3333333333333332,6,3,2,1
218,Do you ever feel like you're on the wrong track?,1.6666666666666667,0.3333333333333332,6,3,2,1
219,My attorney asked for more substantial injuries.,1.6666666666666667,0.3333333333333332,6,3,2,1
220,These New York Yankee super saver seats are not half bad,1.6666666666666667,0.4216370213557838,6,4,0,2
221,Perhaps reenactment is not the key to insight after all,1.6666666666666667,0.3333333333333332,6,3,2,1
222,"Yeah, well you were so sure you knew the schedule the last time.",1.6666666666666667,0.2108185106778918,6,2,4,0
223,"Doctor, my nightmares are getting more & more realistic.",1.6666666666666667,0.3333333333333332,6,3,2,1
224,"Great session, Bob. But unfortunately, our time is up.",1.6666666666666667,0.3333333333333332,6,3,2,1
225,I think we have more pressing issues.,1.6666666666666667,0.3333333333333332,6,3,2,1
226,"Next, I'd like you to help me with my constant sense of foreboding.",1.6666666666666667,0.3333333333333332,6,3,2,1
227,I don't understand why so few people are showing up to our support group,1.6666666666666667,0.3333333333333332,6,3,2,1
228,They say this is the fastest track to the VA hospital.,1.6666666666666667,0.4216370213557838,6,4,0,2
229,Do you ever feel like we're pressing our luck?,1.6666666666666667,0.3333333333333332,6,3,2,1
230,At least we have a better sense of how the Republican party feels.,1.6666666666666667,0.4216370213557838,6,4,0,2
231,I don't think your train aversion therapy is working.,1.6666666666666667,0.2108185106778918,6,2,4,0
232,"Location, Location. . .",1.6666666666666667,0.3333333333333332,6,3,2,1
233,"Thank goodness, this time it's a local and not the express.",1.6666666666666667,0.3333333333333332,6,3,2,1
234,"So the 65"" 4K Blu-ray Super Ultra HD TV wasn't enough for you. You just had to go 3D.",1.6666666666666667,0.4216370213557838,6,4,0,2
235,"Lets explore your ""impending sense of doom""... again.",1.6666666666666667,0.3333333333333332,6,3,2,1
236,I'm 99% sure it's traveling away from us this time.,1.6666666666666667,0.3333333333333332,6,3,2,1
237,Let's continue to explore this sense of impending doom you have.,1.6666666666666667,0.3333333333333332,6,3,2,1
238,I haven't met my deductible yet.,1.6666666666666667,0.3333333333333332,6,3,2,1
239,I've always been attracted to the wrong side of the tracks,1.6666666666666667,0.4216370213557838,6,4,0,2
240,I'm trying to live more in the moment.,1.6666666666666667,0.2108185106778918,6,2,4,0
241,I told you there's no Superman!,1.6666666666666667,0.3333333333333332,6,3,2,1
242,Stick us in front of a fast moving train once –well shame on them! Stick us here twice….,1.6666666666666667,0.3333333333333332,6,3,2,1
243,Rent in Manhattan costs an arm and a leg.,1.6666666666666667,0.3333333333333332,6,3,2,1
244,"So I said, ""No way am I paying a copay on my health insurance. You have not seen the last of James Arbuckle!""",1.6666666666666667,0.4216370213557838,6,4,0,2
245,This is what we get for enrolling in Medicare Part D?,1.6666666666666667,0.4216370213557838,6,4,0,2
246,Do you still want a second opinion?,1.6666666666666667,0.4216370213557838,6,4,0,2
247,"Sure it's a bit dangerous, but it's rent controlled.",1.6666666666666667,0.3333333333333332,6,3,2,1
248,Would you mind switching seats?,1.6666666666666667,0.3333333333333332,6,3,2,1
249,The ONE time the D is on time!,1.6666666666666667,0.3333333333333332,6,3,2,1
250,I guess this is the end of the line.,1.6666666666666667,0.3333333333333332,6,3,2,1
251,"Okay, this time I bet he stops.",1.6666666666666667,0.3333333333333332,6,3,2,1
252,"Don't worry, it's about to tip over.",1.6666666666666667,0.4216370213557838,6,4,0,2
253,I hope you see now how your fear of being killed by a train was simply an irrational neurotic obsession.,1.6666666666666667,0.3333333333333332,6,3,2,1
254,Switching Trains is not the answer.,1.6666666666666667,0.4216370213557838,6,4,0,2
255,Our ambulance chaser will be here momentarily on E.,1.6666666666666667,0.3333333333333332,6,3,2,1
256,"""Getting through the alphabet is going to be tougher than we thought"".",1.6666666666666667,0.3333333333333332,6,3,2,1
257,You picked the one day the D train is running?,1.6666666666666667,0.3333333333333332,6,3,2,1
258,"Sometimes a train going through a tunnel is just a train going through a tunnel, you know.",1.6666666666666667,0.3333333333333332,6,3,2,1
259,"As crash dummies go, I think we went above and beyond the call of duty.",1.6666666666666667,0.3333333333333332,6,3,2,1
260,"Eminent domain? Nonsense, this will always be our home.",1.6666666666666667,0.3333333333333332,6,3,2,1
261,...and THAT'S when it hit me,1.6666666666666667,0.2108185106778918,6,2,4,0
262,Hold on to that train of thought again.,1.6666666666666667,0.3333333333333332,6,3,2,1
263,"Again, sometimes a train is just a train.",1.6666666666666667,0.3333333333333332,6,3,2,1
264,I'm telling you based on the law of averages it will never happen again.,1.6666666666666667,0.3333333333333332,6,3,2,1
265,"Just to reiterate, I strongly disagree 'the third time's the charm'.",1.6666666666666667,0.4216370213557838,6,4,0,2
266,This is easy money. Let's get hit again and sue.,1.6666666666666667,0.408248290463863,3,1,2,0
267,"Well, I guess there are worse things that could happen.",1.6666666666666667,0.3333333333333332,6,3,2,1
268,These seats cost an arm and a leg!,1.6666666666666667,0.4216370213557838,6,4,0,2
269,It's the 3rd rail that'll kill ya.,1.6666666666666667,0.2108185106778918,6,2,4,0
270,"In an overreaching effort to fully empathize, Bob's therapist bandaged up and relocated their session to the scene of the accident.",1.6666666666666667,0.3333333333333332,6,3,2,1
271,"You're physically on track, but it's the mental aspect that worries me.",1.6666666666666667,0.4216370213557838,6,4,0,2
272,The things we go through for a little Oxycontin.,1.6666666666666667,0.3333333333333332,6,3,2,1
273,Maybe we'll finally meet our deductible.,1.6666666666666667,0.4216370213557838,6,4,0,2
274,Stop worrying about the future,1.6666666666666667,0.3333333333333332,6,3,2,1
275,"Call it a hunch, but I think our doctor might not have the proper training.",1.6666666666666667,0.3333333333333332,6,3,2,1
276,"Wow, the cow-catcher does make a difference!",1.6666666666666667,0.3333333333333332,6,3,2,1
277,"In my nightmares, they put the other wheels on and we really get creamed...",1.6,0.3999999999999999,5,3,1,1
278,"On the sunny side, we won't have to put up with the itching.",1.6,0.3999999999999999,5,3,1,1
279,So why do you feel we are all being railroaded?,1.6,0.3999999999999999,5,3,1,1
280,"Maybe we should rethink this Airbnb, the location is great, but...",1.6,0.3999999999999999,5,3,1,1
281,"Now that you're comfortable with planes and buses, let's try to attack your next phobia.",1.6,0.3999999999999999,5,3,1,1
282,"Why do you believe therapy just isn't for you, though?",1.6,0.2449489742783177,5,2,3,0
283,Feelings of anxiety are expected during exposure therapy.,1.6,0.3999999999999999,5,3,1,1
284,They pay more if you have a pre-existing condition.,1.6,0.3999999999999999,5,3,1,1
285,D Train! I win again!,1.6,0.2449489742783177,5,2,3,0
286,And then it hit me.,1.6,0.3999999999999999,5,3,1,1
287,Aversion therapy is always a little unpleasant.,1.6,0.3999999999999999,5,3,1,1
288,Now how does one conquer their fears? Head on.,1.6,0.3999999999999999,5,3,1,1
289,Call it pop psychology but D train desensitization promotes extinction of phobias.,1.6,0.3999999999999999,5,3,1,1
290,I'm finally getting my life on track.,1.6,0.3999999999999999,5,3,1,1
291,Are you getting a whiff of deja vu?,1.6,0.3999999999999999,5,3,1,1
292,Our Risk Avoidance Support Group will be totally cross with us.,1.6,0.3999999999999999,5,3,1,1
293,I’m not sure that getting back on track this soon is such a good idea.,1.6,0.3999999999999999,5,3,1,1
294,Larry? Um...I don't think the D Train stops here either.,1.6,0.3999999999999999,5,3,1,1
295,How would you describe your divorce in less vivid terms?,1.6,0.2449489742783177,5,2,3,0
296,Maybe next week we can confront your fear of The Vagina.,1.6,0.2449489742783177,5,2,3,0
297,Let me check our tickets again.,1.6,0.2449489742783177,5,2,3,0
298,It's just a train of thought.,1.6,0.3999999999999999,5,3,1,1
299,This is us.,1.6,0.3999999999999999,5,3,1,1
300,This is the first time you mentioned your father...,1.6,0.2449489742783177,5,2,3,0
301,This time I get to pick the lawyer.,1.6,0.3999999999999999,5,3,1,1
302,'They ought to make it easier to tell the front from the back.',1.6,0.3999999999999999,5,3,1,1
303,They won't be able to deny us disability this time!,1.6,0.2449489742783177,5,2,3,0
304,It wasn't going to be on time anyway,1.6,0.3999999999999999,5,3,1,1
305,This train delay is really making me rethink this suicide.,1.6,0.3999999999999999,5,3,1,1
306,They say someone gets run over in New York every 23 minutes.,1.6,0.3999999999999999,5,3,1,1
307,Can you read the top line?,1.6,0.3999999999999999,5,3,1,1
308,''I feel like things are finally moving in the right direction.'',1.6,0.3999999999999999,5,3,1,1
309,I'm afraid that's all the time we have today.,1.6,0.3999999999999999,5,3,1,1
310,Tarmac on Tuesday?,1.6,0.2449489742783177,5,2,3,0
311,Learning to face your fears sounds so good on paper.,1.6,0.3999999999999999,5,3,1,1
312,I'm pretty sure this is the back of the train.,1.6,0.3999999999999999,5,3,1,1
313,"Yes, sometimes transference can be very painful.",1.6,0.3999999999999999,5,3,1,1
314,The neighborhood keeps getting more and more dangerous.,1.6,0.2449489742783177,5,2,3,0
315,How do those Darwin Awards work again?,1.6,0.3999999999999999,5,3,1,1
316,I think reliving your trauma isn't doing either of us any good.,1.6,0.3999999999999999,5,3,1,1
